"","spkr","age_yrs","gender","Phone","Word","f1_midpt_med_clean","f2_midpt_med_clean","f3_midpt_med_clean","f4_midpt_med_clean","deltaf","vtl","a_ratiof1f2","a_ratiof2f3"
"1761","c41","6","female","i","api-pi",287.727677,3504.755301,4172.163351,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1762","c41","6","female","a","thapa",1289.725,2207.826,4466.455,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1763","c41","6","female","a","mama",NA,2075.69,4460.175,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1764","c41","6","female","i","chita",339.4794,1911.8,3457.088,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1765","c41","6","female","i","hampiri-pi",NA,3413.982,4124.266,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1766","c41","6","female","e","p'esqo",302.9134233,3578.840493,4391.588998,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1767","c41","6","female","a","papa",1076.039,1911.544,4222.836,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1768","c41","6","female","o","p'esqo-pi",380.4749384,NA,NA,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1769","c41","6","female","a","api",1129.648,2294.18,4227.11,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1770","c41","6","female","u","punchu",333.4372,NA,4408.581,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1771","c41","6","female","o","alqo-pi",496.783,1317.763,4487.981,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1772","c41","6","female","u","runtu",552.4499,1296.629,3330.4,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1773","c41","6","female","o","qolqe",532.7732,1241.023,4527.72,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1774","c41","6","female","a","thapa",1328.214,2454.769,4380.353,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1775","c41","6","female","a","pampa",1073.888,2117.879,4272.666,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1776","c41","6","female","u","punku",329.5364,1097.402,3796.755,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1777","c41","6","female","a","mama",NA,1893.658,4349.417,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1778","c41","6","female","a","papa",1107.034,2027.007,4349.814,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1779","c41","6","female","e","q'epi",305.0541796,3339.241881,4430.260931,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1780","c41","6","female","i","hampiri",393.8314197,3652.770981,4055.967537,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1781","c41","6","female","a","pampa",1117.964,2123.572,4348.263,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1782","c41","6","female","u","sunkha",373.4439,1918.722,4395.553,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1783","c41","6","female","e","qolqe-pi",NA,NA,NA,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1784","c41","6","female","a","api",1154.245,2119.709,4212.053,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1785","c41","6","female","u","sunkha",503.9928,1361.6,3326.444,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1786","c41","6","female","a","thapa",1192.16,2271.113,4245.351,NA,1522.53079888156,11.1656197776019,0.540332376167306,0.498480707633528
"1787","c42","6","male","i","q'epi-pi",456.8341,NA,3892.19,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1788","c42","6","male","e","p'esqo",421.177,2756.681,3584.525,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1789","c42","6","male","i","api-pi",293.1438228,3061.168656,3631.85436,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1790","c42","6","male","a","pampa",713.3,1432.293,3646.724,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1791","c42","6","male","i","chita",NA,3042,4340.667,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1792","c42","6","male","e","q'epi",286.5739325,3010.664689,3553.187154,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1793","c42","6","male","i","t'ika",291.6917,3301.861,3707.577,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1794","c42","6","male","i","chita",267.3874077,3073.270266,3751.4,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1795","c42","6","male","i","chita",281.0661203,3105.416152,3774.257777,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1796","c42","6","male","a","papa",865.8,1766.79,3634.87,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1797","c42","6","male","o","p'esqo-pi",474.6449,NA,3752.778,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1798","c42","6","male","o","qolqe",551.748,973.0684,3603.214,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1799","c42","6","male","e","p'esqo",372.2667,2819.603,3671.769,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1800","c42","6","male","o","alqo-pi",500.0857,1005.263,3720.715,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1801","c42","6","male","a","api",1010.841,1839.126,3438.544,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1802","c42","6","male","a","mama",537.5205,1399.549,4125.818,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1803","c42","6","male","a","thapa",954.03,1794.955,3605.256,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1804","c42","6","male","i","hampiri-pi",342.6117,3650.357,4366.946,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1805","c42","6","male","i","hampiri",429.5517,3179.975,3939.449,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1806","c42","6","male","a","thapa",937.3858,1685.273,3514.203,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1807","c42","6","male","i","t'ika",291.5158,3175.715,3798.003,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1808","c42","6","male","a","pampa",598.8012,1269.7,3925.398,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1809","c42","6","male","i","hampiri",461.7277,2712.037,3558.967,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1810","c42","6","male","a","mama",659.9467,1679.4,4009.354,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1811","c42","6","male","e","qolqe-pi",465.8792,NA,3384.177,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1812","c42","6","male","i","hampiri",475.1902,2692.037,4352.174,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1813","c42","6","male","i","hampiri",488.2256,3712.342,4353.752,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1814","c42","6","male","a","papa",778.7626,1621.529,3555.627,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1815","c42","6","male","a","thapa",994.0504,1767.878,3679.604,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1816","c42","6","male","a","papa",962.6877,1678.929,3448.137,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1817","c42","6","male","a","mama",523.0185,1450.792,3896.786,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1818","c42","6","male","a","api",873.5272,1742.02,3510.673,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1819","c42","6","male","i","t'ika",415.732,3413.398,3847.859,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1820","c42","6","male","a","pampa",698.4,1358.218,3910.642,NA,1391.33481608684,12.2184824266907,0.493989518666618,0.433251314081891
"1821","c43","6","male","a","papa",1118.675,1955.643,3518.818,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1822","c43","6","male","a","mama",NA,1571.858,4201.608,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1823","c43","6","male","a","pampa",1213.187,1853.233,3354.261,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1824","c43","6","male","a","api",1058.637,1922.02,3310.157,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1825","c43","6","male","a","pampa",1051.226,NA,3907.694,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1826","c43","6","male","i","q'epi-pi",326.2994186,3222.670888,3824.730715,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1827","c43","6","male","i","hampiri",480.7699,3070.058,4039.382,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1828","c43","6","male","i","t'ika",567.9537,3159.685,3654.314,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1829","c43","6","male","a","mama",NA,2003.72,4095.455,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1830","c43","6","male","a","api",1066.988,1858.091,3385.848,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1831","c43","6","male","a","mama",NA,1712.119,4100.328,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1832","c43","6","male","e","p'esqo",365.7094,3123.474,4387.344,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1833","c43","6","male","u","sunkha",529.2131,1220.404,3550.203,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1834","c43","6","male","a","papa",1091.038,1910.316,3850.637,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1835","c43","6","male","u","runtu",430.379675,782.7081318,3515.303236,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1836","c43","6","male","a","thapa",1052.128,1868.879,3609.757,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1837","c43","6","male","i","hampiri-pi",331.3292,3242.15,4131.573,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1838","c43","6","male","a","pampa",NA,1787.724,3682.131,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1839","c43","6","male","o","p'esqo-pi",418.9951,956.4398,3711.439,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1840","c43","6","male","u","punku",398.9987,944.2694,3907.187,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1841","c43","6","male","e","q'epi",331.8042,3396.98,4321.762,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1842","c43","6","male","i","api-pi",340.7054,3163.018,3894.727,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1843","c43","6","male","e","p'esqo",NA,3038.404,4047.777,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1844","c43","6","male","i","hampiri-pi",436.8643,3046.6,4093.683,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1845","c43","6","male","i","t'ika",354.4964,3465.122,4291.704,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1846","c43","6","male","a","mama",NA,1802.362,4185.941,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1847","c43","6","male","i","chita",359.4212,3249.92,4138.594,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1848","c43","6","male","i","chita",379.8792,NA,3960.68,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1849","c43","6","male","a","papa",1108.254,1877.295,3399.612,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1850","c43","6","male","a","thapa",1132.7,2044.945,3496.604,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1851","c43","6","male","u","sunkha",602.8166,1556.443,4156.577,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1852","c43","6","male","o","qolqe",622.6,1637.151,3067.312,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1853","c43","6","male","i","t'ika",380.2686,3221.42,3705.11,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1854","c43","6","male","o","p'esqo-pi",484.2252,1254.011,3739.929,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1855","c43","6","male","o","alqo-pi",539,1813.709,4205.208,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1856","c43","6","male","a","thapa",1177.702,2014.076,3373.472,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1857","c43","6","male","i","hampiri",384.2605,3239.642,4073.703,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1858","c43","6","male","i","api-pi",335.1732,3309.556,3888.481,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1859","c43","6","male","i","chita",440.5393,3310.489,4247.333,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1860","c43","6","male","u","punchu",382.454,975.8009,3929.733,NA,1431.21191351118,11.878045340116,0.591955643589647,0.505701625810252
"1861","c44","5","female","i","chita",283.9608879,3497.546911,4524.138837,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1862","c44","5","female","i","t'ika",299.495164,3758.154209,4476.841024,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1863","c44","5","female","u","sunkha",496.5438,1397.077,3359.184,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1864","c44","5","female","i","t'ika",352.5100974,2534.2,3951.476738,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1865","c44","5","female","i","hampiri",404.5697,2348,3858.899,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1866","c44","5","female","a","pampa",1240.822,2036.612,3793.275,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1867","c44","5","female","o","qolqe",698.3279,1616.191,4233.507,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1868","c44","5","female","o","p'esqo-pi",486.6923,2389.417,3470.826,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1869","c44","5","female","a","pampa",1450.838,2056.439,3887.616,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1870","c44","5","female","a","pampa",444.2963,1731.238,NA,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1871","c44","5","female","e","q'epi",548.9339,3459.523,4374.019,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1872","c44","5","female","e","p'esqo",506.8442,3403.953,4188.363,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1873","c44","5","female","a","mama",400.0935,1923.4,3705.58,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1874","c44","5","female","i","chita",314.1377,3693.251,4415.93,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1875","c44","5","female","i","hampiri-pi",479.9912,2662.352,3840.839,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1876","c44","5","female","o","alqo-pi",347.6113,1324.205,3871.951,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1877","c44","5","female","a","thapa",1078.505,2022.077,3589.994,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1878","c44","5","female","a","mama",658.879,1881.797,4303.934,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1879","c44","5","female","u","punku",502.6563,1696.312,3092.05,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1880","c44","5","female","a","mama",564.2697,1875.785,4047.207,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1881","c44","5","female","a","api",1115.571,2114.568,3710.729,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1882","c44","5","female","i","chita",340.6387,3623.867,4485.972,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1883","c44","5","female","a","thapa",1094.354,2356.446,4110.341,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1884","c44","5","female","o","p'esqo-pi",285.7902,1106.988,2857.23,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1885","c44","5","female","e","q'epi",513.4008,2559.71,4408.066,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1886","c44","5","female","a","papa",1199.968,2004.016,3889.451,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1887","c44","5","female","i","t'ika",315.9196,NA,3992.539,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1888","c44","5","female","i","api-pi",382.4274593,2750.945818,3310.826936,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1889","c44","5","female","i","hampiri",359.4169,3584.525,4499.769,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1890","c44","5","female","u","punchu",NA,NA,4130.56,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1891","c44","5","female","e","q'epi",481.2,2565.6,4310.353,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1892","c44","5","female","u","runtu",500.8196,1564.896,3090.78,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1893","c44","5","female","i","hampiri-pi",519.3199,3724.303,3829.9,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1894","c44","5","female","u","sunkha",509.3628,1536.846,4003.624,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1895","c44","5","female","a","papa",1029.128,1882.617,3499.036,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1896","c44","5","female","a","thapa",1042.145,2267.321,3862.699,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1897","c44","5","female","a","api",1079.518,2078.9,3609.933,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1898","c44","5","female","a","papa",817.1,1978.095,3622.414,NA,1461.45687790971,11.632228262742,0.468479627169909,0.527769380852779
"1899","c45","7","female","i","chita",NA,3665.157,4406.36,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1900","c45","7","female","i","q'epi-pi",322.4503,NA,NA,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1901","c45","7","female","a","mama",669.1461,2165.174,4028.902,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1902","c45","7","female","o","qolqe",614.9127,NA,3762.606,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1903","c45","7","female","e","q'epi",606.7894,2756.219,NA,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1904","c45","7","female","i","t'ika",309.0641,3652.175,4374.737,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1905","c45","7","female","i","api-pi",297.2229,3302.445,4072.493,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1906","c45","7","female","i","hampiri-pi",NA,3453.21,4084.892,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1907","c45","7","female","e","p'esqo",409.0554,3391.448,4015.851,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1908","c45","7","female","u","sunkha",551.6106,NA,4205.355,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1909","c45","7","female","e","qolqe-pi",539.138,2758.2,4022.816,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1910","c45","7","female","i","chita",344.4867,3395.411,4249.196,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1911","c45","7","female","e","p'esqo",314.2852637,3269.39717,4030.878916,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1912","c45","7","female","i","hampiri-pi",354.5785,3733.521,4204.032,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1913","c45","7","female","a","papa",349.9075,2145.947,3465.71,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1914","c45","7","female","i","t'ika",307.2154,3789.665,4304.146,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1915","c45","7","female","i","chita",299.6322966,3199.9,4224.63042,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1916","c45","7","female","a","mama",528.1618,NA,4301.127,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1917","c45","7","female","a","thapa",1086.21,2140.889,3362.366,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1918","c45","7","female","u","runtu",545.7321,NA,4015.708,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1919","c45","7","female","u","punchu",390.6889,1952.237,4155.297,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1920","c45","7","female","i","t'ika",291.4227035,3759.244176,4332.239608,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1921","c45","7","female","o","p'esqo-pi",520.5176,1241.2,3547.175,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1922","c45","7","female","u","sunkha",371.2282,1828.582,NA,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1923","c45","7","female","a","pampa",477.7887,NA,3579.455,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1924","c45","7","female","a","mama",522.5417,2183.357,4274.161,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1925","c45","7","female","a","thapa",1002.793,2134.849,3702.792,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1926","c45","7","female","a","api",1072.041,2168.647,3653.123,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1927","c45","7","female","a","papa",1126.589,2015.207,3757.388,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1928","c45","7","female","o","p'esqo-pi",510.4538,1135.405,3525.6,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1929","c45","7","female","a","pampa",718.1,2261.594,4219.231,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1930","c45","7","female","a","api",1013.318,2213.379,4082.387,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1931","c45","7","female","a","thapa",902.9449,NA,4237.813,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1932","c45","7","female","a","papa",1010.971,2119.103,3726.651,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1933","c45","7","female","i","chita",317.420263,3332.544245,4472.284621,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1934","c45","7","female","i","hampiri",300.2540671,3659.488139,4236.116317,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1935","c45","7","female","i","api-pi",305.6458033,3740.609012,4220.742924,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1936","c45","7","female","u","punku",508.6607,1765.97,4214.532,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1937","c45","7","female","o","alqo-pi",562.1135,1277.287,NA,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1938","c45","7","female","i","hampiri",324.8424424,3603.322224,4202.72282,NA,1501.94541391313,11.3186536890902,0.374135800182245,0.555903452486238
"1939","c46","10","male","i","chita",310.8176671,2901.537473,NA,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1940","c46","10","male","a","api",925.4,1691.5,2736.512,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1941","c46","10","male","a","thapa",926.2281,1630.529,2661.965,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1942","c46","10","male","a","pampa",1025.564,1666.3,3222.7,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1943","c46","10","male","a","pampa",938.1652,1647.2,3084.5,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1944","c46","10","male","u","punku",542.6092,NA,3922.793,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1945","c46","10","male","a","api",985.2981,1644.419,2647.979,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1946","c46","10","male","a","thapa",NA,NA,3522.224,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1947","c46","10","male","i","chita",371.6897,2867.808,NA,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1948","c46","10","male","i","api-pi",372.6011,2728.049,3118.243,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1949","c46","10","male","i","hampiri",386.9721,2973.602,3592.244,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1950","c46","10","male","i","chita",351.4293742,2811.764202,3256.1,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1951","c46","10","male","a","mama",1076.19,1581.451,3163.049,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1952","c46","10","male","i","hampiri-pi",390.9444,2865.937,3188.494,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1953","c46","10","male","i","t'ika",377.8617,3105.667,3678.649,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1954","c46","10","male","i","q'epi-pi",466.2748,2733.047,3118.578,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1955","c46","10","male","i","hampiri",479.6885,2733.033,3311.434,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1956","c46","10","male","a","thapa",941.367,1575.496,NA,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1957","c46","10","male","o","qolqe",621.1441,NA,3504.542,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1958","c46","10","male","i","api-pi",473.6393,2710.955,3162.509,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1959","c46","10","male","a","papa",947.5867,NA,3074.884,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1960","c46","10","male","i","hampiri-pi",441.0709,2529.344,3006.914,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1961","c46","10","male","e","p'esqo",474.0756,2844.311,3432.135,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1962","c46","10","male","a","papa",873.9648,1628.229,2903.014,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1963","c46","10","male","u","runtu",506.28,962.9955,3846.62,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1964","c46","10","male","i","q'epi-pi",435.7526,2643.39,3041.617,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1965","c46","10","male","a","papa",983.2813,NA,2991.121,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1966","c46","10","male","e","p'esqo",477.9418,2842.139,3513.723,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1967","c46","10","male","u","sunkha",510.6128,1018.324,3905.611,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
