f1_qrtr_med,f1_midpt_med,f1_thrqrtr_med,f2_qrtr_med,f2_midpt_med,f2_thrqrtr_med,f3_qrtr_med,f3_midpt_med,f3_thrqrtr_med,spkr,age_yrs,Phone,Word,trackable,task,t1,t2_ph,next_ph,prev_ph,qrtr_sec,midpt_sec,thrqrtr_sec,qrtr_sec_ifc,midpt_sec_ifc,thrqrtr_sec_ifc,qrtr_sec_ac,midpt_sec_ac,thrqrtr_sec_ac,f4_qrtr_med,f4_midpt_med,f4_thrqrtr_med,year,MAD_F1,MAD_F2,MAD_F3,MAD_F4,F1_upper,F1_lower,F2_upper,F2_lower,F3_upper,F3_lower,F4_upper,F4_lower,f1_midpt_med_clean,f2_midpt_med_clean,f3_midpt_med_clean,f4_midpt_med_clean,deltaf,vtl,phar_length,a_ratiof1f2,a_ratiof2f3,i_ratiof1f2,i_ratiof2f3,u_ratiof2f3,u_ratiof1f3
857.3352094,832.4954249,822.5737059,1684.816969,1629.380773,1622.6,3384.571177,3474.652522,3507.664139,29,7,a,q'apa,USE,merged,420.099,420.2055844,p,q',420.1225,420.1525,420.1825,420.125,420.155,420.175,420.12449,420.15449,420.17449,,,,2019,62.75753834,204.7847996,414.9261692,,1007.349356,630.8041262,2281.379854,1052.671056,4395.645194,1906.088178,,,832.4954249,1629.380773,3474.652522,,1297.370393,13.10342836,8.985384165,0.447736981,0.503150001,0.14867381,0.773761736,0.299756093,0.131082143
878.3007785,825.2,819.8946786,1722.950322,1686.167765,1657.696359,3677.353534,3698.7,3681,29,7,a,q'apa,USE,merged,384.465,384.595,p,q',384.4925,384.5325,384.5625,384.495,384.525,384.565,384.49449,384.53449,384.56449,,,,2019,62.75753834,204.7847996,414.9261692,,1007.349356,630.8041262,2281.379854,1052.671056,4395.645194,1906.088178,,,825.2,1686.167765,3698.7,,1297.370393,13.10342836,8.985384165,0.447736981,0.503150001,0.14867381,0.773761736,0.299756093,0.131082143
888.5190835,916.9747338,877.6997854,1539,1528.9,1392.867246,2739.2,2764.8,2808,29,7,a,mama,USE,merged,269.4322089,269.5549938,m,m,269.4625,269.4925,269.5225,269.465,269.495,269.525,269.46449,269.49449,269.52449,,,,2019,62.75753834,204.7847996,414.9261692,,1007.349356,630.8041262,2281.379854,1052.671056,4395.645194,1906.088178,,,916.9747338,1528.9,2764.8,,1297.370393,13.10342836,8.985384165,0.447736981,0.503150001,0.14867381,0.773761736,0.299756093,0.131082143
891.4047854,939.1052113,906.0068672,1743.743832,1769.463947,1746.215709,3102.21679,3127.905219,3149.828109,29,7,a,q'apa,USE,merged,476.475,476.605,p,q',476.5125,476.5425,476.5725,476.505,476.535,476.575,476.50449,476.54449,476.57449,,,,2019,62.75753834,204.7847996,414.9261692,,1007.349356,630.8041262,2281.379854,1052.671056,4395.645194,1906.088178,,,939.1052113,1769.463947,3127.905219,,1297.370393,13.10342836,8.985384165,0.447736981,0.503150001,0.14867381,0.773761736,0.299756093,0.131082143
931.5022093,1005.011861,751.0573844,1841.709284,1917.418499,1793.35276,3501.197861,3746.944007,3286.465147,29,7,a,thapa,USE,merged,246.4309927,246.532594,p,th,246.4525,246.4825,246.5025,246.455,246.485,246.505,246.45449,246.48449,246.50449,,,,2019,62.75753834,204.7847996,414.9261692,,1007.349356,630.8041262,2281.379854,1052.671056,4395.645194,1906.088178,,,1005.011861,1917.418499,3746.944007,,1297.370393,13.10342836,8.985384165,0.447736981,0.503150001,0.14867381,0.773761736,0.299756093,0.131082143
289.7763081,373.8091704,354.6724337,912.3783789,2816.899984,1713.372922,3608.066595,4079.76008,2994.977568,30,4,u,punchu,USE,merged,221.8089857,221.9999222,n,p,221.8525,221.9025,221.9525,221.855,221.905,221.955,221.85449,221.90449,221.95449,,,,2019,30.68000934,1145.008299,146.1667704,,584.8362318,400.7561758,5194.692208,-1675.357584,4419.672255,3542.671633,,,,2816.899984,4079.76008,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
325.6598984,304.1045709,260.7232596,3603.241976,3608.508244,3407.531917,4165.351304,4121.709103,4103.517434,30,4,i,t'ika,USE,merged,89.62736701,89.693,k,t',89.6425,89.6625,89.6725,89.645,89.665,89.675,89.64449,89.66449,89.67449,,,,2019,50.77440991,230.8413048,358.8461511,,490.6746709,186.0282115,4145.331831,2760.284003,4942.128146,2789.05124,,,304.1045709,3608.508244,4121.709103,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
327.9617803,492.7962038,502.1570611,1005.24152,1759.667312,1763.834852,3128.579267,2992.8,2957.095703,30,4,u,punku,USE,merged,185.8847136,186.0407834,n,p,185.9225,185.9625,186.0025,185.925,185.965,186.005,185.92449,185.96449,186.00449,,,,2019,30.68000934,1145.008299,146.1667704,,584.8362318,400.7561758,5194.692208,-1675.357584,4419.672255,3542.671633,,,492.7962038,1759.667312,,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
337.4344395,302.885454,282.7770948,3596.810845,3682.608809,3690.26114,4276.692716,4224.097762,4274.094915,30,4,i,t'ika,USE,merged,208.9979787,209.148,k,t',209.0325,209.0725,209.1125,209.035,209.075,209.115,209.03449,209.07449,209.11449,,,,2019,50.77440991,230.8413048,358.8461511,,490.6746709,186.0282115,4145.331831,2760.284003,4942.128146,2789.05124,,,302.885454,3682.608809,4224.097762,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
337.437213,353.0763049,298.3191366,3452.046728,3452.807917,3500.463781,4393.416596,3736.625212,4612.029624,30,4,i,chita,USE,merged,59.179,59.319,t,tS,59.2125,59.2525,59.2825,59.215,59.245,59.285,59.21449,59.24449,59.28449,,,,2019,50.77440991,230.8413048,358.8461511,,490.6746709,186.0282115,4145.331831,2760.284003,4942.128146,2789.05124,,,353.0763049,3452.807917,3736.625212,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
445.412715,338.3514412,362.8579727,2092.466663,2034.791236,2202.942168,3443.313397,3623.55128,3647.607762,30,4,i,t'ika,USE,merged,180.75,180.9133641,k,t',180.7925,180.8325,180.8725,180.795,180.835,180.875,180.79449,180.83449,180.87449,,,,2019,50.77440991,230.8413048,358.8461511,,490.6746709,186.0282115,4145.331831,2760.284003,4942.128146,2789.05124,,,338.3514412,,3623.55128,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
497.657501,476.0943686,389.7156295,1021.956204,987.369795,1793.7,3880.589053,3981.171944,3699.316722,30,4,u,cuca,USE,merged,102.054,102.234,k,k,102.1025,102.1425,102.1925,102.095,102.145,102.185,102.09449,102.14449,102.18449,,,,2019,30.68000934,1145.008299,146.1667704,,584.8362318,400.7561758,5194.692208,-1675.357584,4419.672255,3542.671633,,,476.0943686,987.369795,3981.171944,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
503.8417423,513.4895866,512.5427742,1799.851694,1674.125266,1728.522869,4225.058817,4057.790432,4110.470931,30,4,u,runtu,USE,merged,263.789,263.890235,n,r,263.8125,263.8425,263.8625,263.815,263.835,263.865,263.81449,263.84449,263.86449,,,,2019,30.68000934,1145.008299,146.1667704,,584.8362318,400.7561758,5194.692208,-1675.357584,4419.672255,3542.671633,,,513.4895866,1674.125266,4057.790432,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
505.4199529,479.9964762,470.1507661,3357.234696,3382.141052,3319.708048,4431.652941,3865.589693,3401.127085,30,4,i,hampiri,USE,merged,151.0232836,151.138,r,p,151.0525,151.0825,151.1125,151.055,151.085,151.105,151.05449,151.08449,151.10449,,,,2019,50.77440991,230.8413048,358.8461511,,490.6746709,186.0282115,4145.331831,2760.284003,4942.128146,2789.05124,,,479.9964762,3382.141052,3865.589693,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
688.4839259,697.7442408,677.6456009,1866.392348,1893.381464,1844.842514,4116.95336,4087.769627,4098.919723,30,4,a,mama,USE,merged,84.58910326,84.75513502,m,m,84.6325,84.6725,84.7125,84.635,84.675,84.715,84.63449,84.67449,84.71449,,,,2019,221.9821679,219.5574134,298.2461556,,1611.95917,280.0661625,2571.299539,1253.955059,4798.280779,3008.803845,,,697.7442408,1893.381464,4087.769627,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
747.8210768,736.1664285,502.6321139,2825.182348,2733.696641,2300.078422,3865.903249,3846.919377,3609.9,30,4,u,cuca,USE,merged,282.7518309,282.907,k,k,282.7925,282.8325,282.8725,282.795,282.825,282.865,282.79449,282.82449,282.86449,,,,2019,30.68000934,1145.008299,146.1667704,,584.8362318,400.7561758,5194.692208,-1675.357584,4419.672255,3542.671633,,,,2733.696641,3846.919377,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
775.4,805.2,772,2131.504369,2079.247058,1902.9,3721.850103,4372.597679,4205.097244,30,4,a,mama,USE,merged,191.2280296,191.4148154,m,m,191.2725,191.3225,191.3725,191.275,191.325,191.365,191.27449,191.32449,191.36449,,,,2019,221.9821679,219.5574134,298.2461556,,1611.95917,280.0661625,2571.299539,1253.955059,4798.280779,3008.803845,,,805.2,2079.247058,4372.597679,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
780.6053818,716.1519954,649.7893216,1730.545081,1720.001927,1667.232584,3652.565174,3705.965146,3696.078335,30,4,a,q'apa,USE,merged,304.191,304.341,p,q',304.2325,304.2625,304.3025,304.225,304.265,304.305,304.22449,304.26449,304.30449,,,,2019,221.9821679,219.5574134,298.2461556,,1611.95917,280.0661625,2571.299539,1253.955059,4798.280779,3008.803845,,,716.1519954,1720.001927,3705.965146,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
809.2835759,895.0987552,894.3,2145.912188,2129.289205,2267.410741,4121.021635,3781.93867,3495.812396,30,4,a,thapa,USE,merged,214.555,214.725,p,th,214.5925,214.6425,214.6825,214.595,214.635,214.685,214.59449,214.64449,214.68449,,,,2019,221.9821679,219.5574134,298.2461556,,1611.95917,280.0661625,2571.299539,1253.955059,4798.280779,3008.803845,,,895.0987552,2129.289205,3781.93867,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
939.5934143,970.7153849,958.9897565,1951.080531,1906.322609,1874.489425,4423.336192,4473.918814,3498.956247,30,4,a,thapa,USE,merged,174.785,174.945,p,th,174.8225,174.8625,174.9025,174.825,174.865,174.905,174.82449,174.86449,174.90449,,,,2019,221.9821679,219.5574134,298.2461556,,1611.95917,280.0661625,2571.299539,1253.955059,4798.280779,3008.803845,,,970.7153849,1906.322609,4473.918814,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
965.7341745,921.3099473,686.7888738,1839.008998,1742.526773,1718.899562,3749.2,3790.695571,4044.917515,30,4,a,pampa,USE,merged,167.9656092,168.1557156,m,p,168.0125,168.0625,168.1125,168.015,168.065,168.105,168.01449,168.06449,168.10449,,,,2019,221.9821679,219.5574134,298.2461556,,1611.95917,280.0661625,2571.299539,1253.955059,4798.280779,3008.803845,,,921.3099473,1742.526773,3790.695571,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
1010.542626,1053.874485,979.5537448,1953.8,1918.931989,1707.893677,4206.311239,4138.937699,4131.632332,30,4,a,thapa,USE,merged,275.588,275.738,p,th,275.6225,275.6625,275.7025,275.625,275.665,275.705,275.62449,275.66449,275.70449,,,,2019,221.9821679,219.5574134,298.2461556,,1611.95917,280.0661625,2571.299539,1253.955059,4798.280779,3008.803845,,,1053.874485,1918.931989,4138.937699,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
1058.57087,1104.649842,926.9149321,2110.764217,2042.186433,1798.5,4398.854449,3473.355853,3624.082715,30,4,a,thapa,USE,merged,299.748,299.918,p,th,299.7925,299.8325,299.8725,299.795,299.835,299.875,299.79449,299.83449,299.87449,,,,2019,221.9821679,219.5574134,298.2461556,,1611.95917,280.0661625,2571.299539,1253.955059,4798.280779,3008.803845,,,1104.649842,2042.186433,3473.355853,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
1107.356819,1137.161831,1040.901863,2086.458277,2168.767689,1988.804526,4115.096727,4016.389053,3975.864443,30,4,a,papa,USE,merged,71.823,72.013,p,p,71.8725,71.9225,71.9625,71.875,71.915,71.965,71.87449,71.91449,71.96449,,,,2019,221.9821679,219.5574134,298.2461556,,1611.95917,280.0661625,2571.299539,1253.955059,4798.280779,3008.803845,,,1137.161831,2168.767689,4016.389053,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
1151.230839,1173.466883,943.3086975,1888.096772,1863.987663,1789.431655,4143.525779,3698.790926,3986.243271,30,4,a,pampa,USE,merged,253.0036626,253.1738452,m,p,253.0425,253.0925,253.1325,253.045,253.085,253.135,253.04449,253.08449,253.13449,,,,2019,221.9821679,219.5574134,298.2461556,,1611.95917,280.0661625,2571.299539,1253.955059,4798.280779,3008.803845,,,1173.466883,1863.987663,3698.790926,,1488.643484,11.41979271,7.889432965,0.486799242,0.492272789,0.110044549,0.825731137,0.525979882,0.136738862
291.2035466,252.6981391,240.7235575,2959.918634,3031.742128,2625.800692,3749.582226,3626.999984,3277.968424,31,8,i,hampiri-pi,USE,merged,554.08,554.2,p,r,554.1125,554.1425,554.1725,554.105,554.145,554.175,554.11449,554.14449,554.17449,,,,2019,82.2176085,146.1762005,254.7326247,,593.1123144,99.8066634,3487.745318,2610.688115,4410.873142,2882.477394,,,252.6981391,3031.742128,3626.999984,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
293.9960557,311.4090505,300.8594553,1612.6,1799.152452,1737.465185,3247.199747,4358.039172,4259.08847,31,8,a,mama,USE,merged,192.6323055,192.797138,m,m,192.6725,192.7125,192.7525,192.675,192.715,192.755,192.67449,192.71449,192.75449,,,,2019,75.86810654,92.34145187,147.6825525,,1175.214263,720.005624,2147.827528,1593.778816,3778.972772,2892.877456,,,,1799.152452,,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
305.0156232,278.4595107,229.1673999,3255.061799,3111.361867,3166.668711,3709.327886,3483.172089,3866.737441,31,8,i,t'ika,USE,merged,335.16,335.32,k,t',335.2025,335.2425,335.2825,335.205,335.235,335.275,335.20449,335.24449,335.28449,,,,2019,82.2176085,146.1762005,254.7326247,,593.1123144,99.8066634,3487.745318,2610.688115,4410.873142,2882.477394,,,278.4595107,3111.361867,3483.172089,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
318.4613759,312.3069663,314.2840428,2860.097825,2905.899439,2540.879764,3384.969461,3432.840746,3364.379403,31,8,i,api-pi,USE,merged,303.399,303.499,p,p,303.4225,303.4525,303.4725,303.425,303.445,303.475,303.42449,303.44449,303.47449,,,,2019,82.2176085,146.1762005,254.7326247,,593.1123144,99.8066634,3487.745318,2610.688115,4410.873142,2882.477394,,,312.3069663,2905.899439,3432.840746,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
328.6444956,246.9900103,249.7061191,3283.642054,3403.769961,3067.346681,3872.4,3996.803439,3815.992448,31,8,i,chita,USE,merged,615.848,615.968,t,tS,615.8825,615.9125,615.9425,615.875,615.905,615.935,615.87449,615.90449,615.93449,,,,2019,82.2176085,146.1762005,254.7326247,,593.1123144,99.8066634,3487.745318,2610.688115,4410.873142,2882.477394,,,246.9900103,3403.769961,3996.803439,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
343.9709553,351.9927004,291.1624694,2047.7,2144.3,2343.292727,3454.226989,3396.7,3677.771878,31,8,u,punchu,USE,merged,401.0966267,401.1933763,n,p,401.1225,401.1425,401.1725,401.125,401.145,401.165,401.12449,401.14449,401.16449,,,,2019,45.68452461,1145.596883,267.6192127,,562.8127497,288.7056021,5581.09065,-1292.49065,4380.064324,2774.349048,,,351.9927004,2144.3,3396.7,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
346.0875867,291.2251989,298.2903587,3242.9933,3101.026986,2807.954795,3852.205036,3671.717037,3546.4,31,8,i,hampiri,USE,merged,551.296,551.476,r,p,551.3425,551.3825,551.4325,551.345,551.385,551.435,551.34449,551.38449,551.43449,,,,2019,82.2176085,146.1762005,254.7326247,,593.1123144,99.8066634,3487.745318,2610.688115,4410.873142,2882.477394,,,291.2251989,3101.026986,3671.717037,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
348.746928,402.1352333,280.2782774,2792.830974,3023.1,3220.923742,3430.2,3733.7,3919.884169,31,8,i,chita,USE,merged,386.966,387.096,t,tS,387.0025,387.0325,387.0625,386.995,387.035,387.065,386.99449,387.03449,387.06449,,,,2019,82.2176085,146.1762005,254.7326247,,593.1123144,99.8066634,3487.745318,2610.688115,4410.873142,2882.477394,,,402.1352333,3023.1,3733.7,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
348.7509908,372.8142688,274.3955325,3156.848732,3149.732179,3017.613689,3801.180201,3836.43371,3807.769672,31,8,i,chita,USE,merged,134.3297173,134.4252,t,tS,134.3525,134.3725,134.4025,134.355,134.375,134.405,134.35449,134.37449,134.40449,,,,2019,82.2176085,146.1762005,254.7326247,,593.1123144,99.8066634,3487.745318,2610.688115,4410.873142,2882.477394,,,372.8142688,3149.732179,3836.43371,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
367.6706987,371.856922,342.4237994,2817.578637,2869.122864,2651.685481,3350.337611,3397.752298,3434.905598,31,8,i,api-pi,USE,merged,510.233,510.343,p,p,510.2625,510.2925,510.3125,510.265,510.285,510.315,510.26449,510.28449,510.31449,,,,2019,82.2176085,146.1762005,254.7326247,,593.1123144,99.8066634,3487.745318,2610.688115,4410.873142,2882.477394,,,371.856922,2869.122864,3397.752298,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
369.393645,290.5946545,781.2,3442.863139,2846.4,2743.339961,3938.145165,3826.801692,3567.939092,31,8,i,t'ika,USE,merged,209.369,209.559,k,t',209.4125,209.4625,209.5125,209.415,209.465,209.515,209.41449,209.46449,209.51449,,,,2019,82.2176085,146.1762005,254.7326247,,593.1123144,99.8066634,3487.745318,2610.688115,4410.873142,2882.477394,,,290.5946545,2846.4,3826.801692,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
374.9396678,409.7866875,401.0799062,2812.722172,2859.829719,2453.718028,3428.271079,3376.926056,3416.290075,31,8,i,q'epi-pi,USE,merged,571.863,571.963,p,p,571.8925,571.9125,571.9425,571.885,571.915,571.935,571.88449,571.91449,571.93449,,,,2019,82.2176085,146.1762005,254.7326247,,593.1123144,99.8066634,3487.745318,2610.688115,4410.873142,2882.477394,,,409.7866875,2859.829719,3376.926056,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
379.0772236,374.6484117,355.5398065,3069.374224,3146.300675,2991.261697,3542.070445,3613.267279,3615.9,31,8,i,hampiri,USE,merged,294.799,294.959,r,p,294.8425,294.8825,294.9225,294.835,294.875,294.915,294.83449,294.87449,294.91449,,,,2019,82.2176085,146.1762005,254.7326247,,593.1123144,99.8066634,3487.745318,2610.688115,4410.873142,2882.477394,,,374.6484117,3146.300675,3613.267279,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
413.435699,417.0799713,215.8149573,2949.1,2949.111682,2213.573584,3595.908469,3652.055058,3590.452419,31,8,i,chita,USE,merged,138.378,138.4606913,t,tS,138.4025,138.4225,138.4425,138.395,138.415,138.445,138.39449,138.41449,138.44449,,,,2019,82.2176085,146.1762005,254.7326247,,593.1123144,99.8066634,3487.745318,2610.688115,4410.873142,2882.477394,,,417.0799713,2949.111682,3652.055058,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
418.4172581,381.280706,380.9372865,3058.121822,3066.691305,3001.799675,3851.22054,3928.997776,3692.866141,31,8,i,hampiri,USE,merged,285.1623846,285.316,r,p,285.2025,285.2425,285.2825,285.205,285.235,285.275,285.20449,285.23449,285.27449,,,,2019,82.2176085,146.1762005,254.7326247,,593.1123144,99.8066634,3487.745318,2610.688115,4410.873142,2882.477394,,,381.280706,3066.691305,3928.997776,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
423.073552,425.7591759,387.7231935,1086.447804,1064.256593,884.3424758,3461.096878,3513.414151,3614.386388,31,8,u,cuca,USE,merged,708.2722,708.4322,k,k,708.3125,708.3525,708.3925,708.315,708.355,708.395,708.31449,708.35449,708.39449,,,,2019,45.68452461,1145.596883,267.6192127,,562.8127497,288.7056021,5581.09065,-1292.49065,4380.064324,2774.349048,,,425.7591759,1064.256593,3513.414151,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
450.5491334,321.0620558,243.1979665,3091.313807,3139.056281,2825.44071,3504.392573,3641.295478,3740.330859,31,8,i,t'ika,USE,merged,713.1931194,713.3615353,k,t',713.2325,713.2725,713.3225,713.235,713.275,713.315,713.23449,713.27449,713.31449,,,,2019,82.2176085,146.1762005,254.7326247,,593.1123144,99.8066634,3487.745318,2610.688115,4410.873142,2882.477394,,,321.0620558,3139.056281,3641.295478,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
462.9029071,468.4238434,449.8584647,2423.106763,2171.718403,2353.608842,3721.703226,3768.297906,3759.022481,31,8,u,punchu,USE,merged,404.317,404.4376368,n,p,404.3425,404.3725,404.4025,404.345,404.375,404.405,404.34449,404.37449,404.40449,,,,2019,45.68452461,1145.596883,267.6192127,,562.8127497,288.7056021,5581.09065,-1292.49065,4380.064324,2774.349048,,,468.4238434,2171.718403,3768.297906,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
466.9792996,417.5490463,350.0409658,1190.161064,1003.412378,981.6655038,3384.139115,3232.494992,3157.864639,31,8,u,runtu,USE,merged,469.7264,469.8364,n,r,469.7525,469.7825,469.8125,469.755,469.785,469.805,469.75449,469.78449,469.80449,,,,2019,45.68452461,1145.596883,267.6192127,,562.8127497,288.7056021,5581.09065,-1292.49065,4380.064324,2774.349048,,,417.5490463,1003.412378,3232.494992,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
469.2294601,456.5729656,389.9634145,996.2192705,942.9138892,941.1754133,3263.293731,3577.206686,3327.940183,31,8,u,cuca,USE,merged,230.454,230.644,k,k,230.5025,230.5525,230.5925,230.505,230.545,230.595,230.50449,230.54449,230.59449,,,,2019,45.68452461,1145.596883,267.6192127,,562.8127497,288.7056021,5581.09065,-1292.49065,4380.064324,2774.349048,,,456.5729656,942.9138892,3577.206686,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
507.4801429,517.0895838,501.6715984,1828.419818,1924.477013,1781.3,3328.383619,3371.506213,3507.384356,31,8,a,mama,USE,merged,591.0850508,591.224,m,m,591.1225,591.1525,591.1925,591.115,591.155,591.185,591.12449,591.15449,591.18449,,,,2019,75.86810654,92.34145187,147.6825525,,1175.214263,720.005624,2147.827528,1593.778816,3778.972772,2892.877456,,,,1924.477013,3371.506213,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
641.7256661,488.0957578,556.3128481,1703.728067,1744.67885,1702.8,4540.193137,3197.684214,4159.926885,31,8,a,mama,USE,merged,352.6602515,352.801,m,m,352.6925,352.7325,352.7625,352.695,352.735,352.765,352.69449,352.73449,352.76449,,,,2019,75.86810654,92.34145187,147.6825525,,1175.214263,720.005624,2147.827528,1593.778816,3778.972772,2892.877456,,,,1744.67885,3197.684214,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
730.7309014,717.291305,701.8543258,2692.945118,2346.813293,3380.108107,3883.805608,3711.464436,4361.645264,31,8,u,punku,USE,merged,344.2608531,344.3970191,n,p,344.2925,344.3325,344.3625,344.295,344.325,344.365,344.29449,344.32449,344.36449,,,,2019,45.68452461,1145.596883,267.6192127,,562.8127497,288.7056021,5581.09065,-1292.49065,4380.064324,2774.349048,,,,2346.813293,3711.464436,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
865.9443409,503.457692,562.3151614,1798.667396,1818.155018,1831.743884,3224.531045,3327.475582,3246.193294,31,8,a,pampa,USE,merged,635.9085,636.0576303,m,p,635.9425,635.9825,636.0225,635.945,635.985,636.025,635.94449,635.98449,636.02449,,,,2019,75.86810654,92.34145187,147.6825525,,1175.214263,720.005624,2147.827528,1593.778816,3778.972772,2892.877456,,,,1818.155018,3327.475582,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
898.1128674,933.2328978,927.8149347,1827.667245,1797.33233,1735.846686,3196.5,3236.314597,3214.33581,31,8,a,papa,USE,merged,695.081,695.201,p,p,695.1125,695.1425,695.1725,695.115,695.145,695.175,695.11449,695.14449,695.17449,,,,2019,75.86810654,92.34145187,147.6825525,,1175.214263,720.005624,2147.827528,1593.778816,3778.972772,2892.877456,,,933.2328978,1797.33233,3236.314597,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
917.6464986,916.3870024,920.2035933,1753.2,1726.256823,1774.39902,3725.045323,4337.60052,4343.333681,31,8,a,pampa,USE,merged,450.414,450.534,m,p,450.4425,450.4725,450.5025,450.445,450.475,450.505,450.44449,450.47449,450.50449,,,,2019,75.86810654,92.34145187,147.6825525,,1175.214263,720.005624,2147.827528,1593.778816,3778.972772,2892.877456,,,916.3870024,1726.256823,,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
922.7501678,947.6099436,915.3069806,1946.727135,1848.457719,1768.1498,3680.551175,4136.348682,4147.71587,31,8,a,thapa,USE,merged,326.834,326.964,p,th,326.8625,326.9025,326.9325,326.865,326.895,326.935,326.86449,326.89449,326.93449,,,,2019,75.86810654,92.34145187,147.6825525,,1175.214263,720.005624,2147.827528,1593.778816,3778.972772,2892.877456,,,947.6099436,1848.457719,,,1373.874702,12.37376303,8.379663034,0.444624882,0.526997097,0.110858922,0.831787862,0.456302219,0.133851203
